from_customer;to_apl_100mN29649E43165;to_apl_100mN29661E43200;to_apl_100mN29630E43162;to_apl_100mN29665E43151;to_apl_100mN29606E43185;to_apl_100mN29633E43200;to_apl_100mN29671E43184;to_apl_100mN29638E43133;to_apl_100mN29611E43167;to_apl_100mN29644E43182;to_apl_100mN29645E43147;to_apl_100mN29683E43217;to_apl_100mN29641E43160;to_apl_100mN29631E43173;to_apl_100mN29655E43174;to_apl_100mN29631E43167;to_apl_100mN29617E43204;to_apl_100mN29658E43191;to_apl_100mN29684E43150;to_apl_100mN29638E43175;to_apl_100mN29647E43211;to_apl_100mN29643E43154;to_apl_100mN29608E43162;to_apl_100mN29648E43160;to_apl_100mN29660E43135;to_apl_100mN29658E43183;to_apl_100mN29622E43153;to_apl_100mN29637E43169;to_apl_100mN29678E43181;to_apl_100mN29621E43139;to_apl_100mN29682E43213;to_apl_100mN29677E43156;to_apl_100mN29624E43178;to_apl_100mN29608E43179;to_apl_100mN29655E43169;to_apl_100mN29646E43138;to_apl_100mN29652E43148;to_apl_100mN29667E43198;to_apl_100mN29677E43188;to_apl_100mN29644E43171;to_apl_100mN29636E43164;to_apl_100mN29655E43203;to_apl_100mN29634E43159;to_apl_100mN29646E43178;to_apl_100mN29628E43202;to_apl_100mN29664E43179;to_apl_100mN29625E43164;to_apl_100mN29663E43194;to_apl_100mN29599E43177;to_apl_100mN29647E43143;to_apl_100mN29667E43188;to_apl_100mN29610E43173;to_apl_100mN29606E43198;to_apl_100mN29633E43182;to_apl_100mN29654E43196;to_apl_100mN29653E43157;to_apl_100mN29665E43183;to_apl_100mN29629E43196;to_apl_100mN29637E43140;to_apl_100mN29682E43209
100mN29627E43164;2653.2;6130.6;616.2;5748.9;4446.7;4083.5;5712.9;4441.9;1840.4;3042.0;3344.5;9045.6;1674.2;1174.3;3719.2;776.3;5106.5;4999.1;7403.0;1844.5;5991.9;2845.5;2276.7;2445.9;6054.3;4481.1;1531.7;1590.1;6566.6;3171.3;8620.7;6211.3;1686.1;2966.6;3321.9;4163.0;3584.1;6287.6;6715.8;2335.9;1165.9;6316.1;1219.0;2796.6;4070.4;4841.5;282.2;5807.2;3935.3;3663.9;5541.5;2357.8;4425.2;2215.2;5328.8;3060.6;5042.3;3381.3;3387.6;8484.6
100mN29630E43164;2380.9;5830.6;426.1;5476.6;4762.5;4235.9;5417.7;4185.6;2156.2;2961.1;3088.2;8745.5;1401.9;1326.7;3424.0;445.8;5258.9;4699.1;7130.7;1735.9;6144.3;2589.2;2592.6;2173.6;5798.0;4173.9;1761.6;1283.0;6271.5;3401.2;8320.7;5939.0;1838.5;3282.4;3026.7;3906.8;3327.9;5987.5;6420.6;2040.7;893.6;6038.1;962.7;2688.0;4222.8;4546.3;615.1;5507.1;4251.2;3407.6;5246.4;2673.7;4577.6;2367.6;5196.6;2804.3;4747.1;3533.7;3131.3;8184.5
100mN29633E43164;2119.8;5441.8;566.9;5215.5;5110.7;4147.8;5028.1;4041.2;2504.4;2572.3;2928.2;8356.8;1140.8;1230.1;3034.4;271.0;5607.1;4310.3;6869.6;1347.1;5823.2;2429.2;2940.7;1912.5;5632.6;3785.1;2022.9;894.2;5881.9;3662.5;7931.9;5677.9;1982.1;3630.6;2637.1;3746.7;3167.8;5598.8;6031.0;1651.1;556.3;5649.3;818.4;2299.2;4305.3;4156.7;1070.6;5118.4;4599.3;3247.5;4856.8;3010.5;4925.7;2100.4;4807.9;2568.5;4357.5;3616.2;2986.9;7795.7
100mN29636E43164;1801.6;5191.5;676.8;4987.9;5458.2;4068.8;4675.2;3901.1;2851.9;2334.2;2680.8;8106.4;893.4;1151.0;2681.5;573.3;5661.0;4060.0;6642.0;1268.1;5691.8;2181.8;3288.2;1665.1;5385.2;3534.8;2138.4;779.6;5528.9;3778.1;7681.6;5450.3;2090.1;3978.1;2284.1;3499.3;2920.4;5348.4;5678.0;1298.2;222.8;5399.0;719.4;2061.0;4226.3;3803.8;1186.1;4868.0;4946.8;3000.1;4503.8;3321.7;5243.3;2021.3;4557.5;2321.0;4004.6;3537.1;2846.7;7545.4
100mN29639E43165;1373.9;5094.5;1018.0;4560.2;5833.3;4153.3;4482.3;3790.5;3227.0;2237.2;2425.4;8009.5;713.3;1414.6;2488.6;1022.4;5745.6;3963.0;6214.3;1291.6;5594.9;1926.4;3663.3;1348.1;5129.8;3424.9;2479.6;712.5;5336.0;4119.3;7584.6;5022.6;2425.6;4353.1;2091.2;3243.9;2665.0;5251.5;5485.1;1105.3;362.7;5302.0;909.1;1964.0;4310.8;3610.8;1527.3;4771.1;5321.9;2744.7;4310.9;3744.4;5662.9;2105.9;4460.6;2004.0;3811.6;3621.7;2736.2;7448.4
100mN29641E43164;1022.8;4796.5;1708.3;4264.1;6523.6;4488.0;4071.8;4075.3;3917.2;2341.1;2328.8;7711.4;748.7;2037.5;2058.5;1752.0;6470.5;3664.9;5918.2;1592.4;5430.4;1829.8;4353.6;1101.9;4971.1;2997.5;3169.9;1335.3;4925.5;4809.5;7286.6;4726.5;3048.5;5043.4;1615.9;3147.3;2568.5;4953.4;5074.6;960.3;1053.0;5004.0;1579.7;1937.0;4798.2;3186.9;2217.6;4473.0;6012.2;2648.2;3900.4;4434.7;6352.7;2728.7;4162.5;1772.6;3401.2;4109.1;3149.7;7150.4
100mN29644E43165;671.6;4624.6;1702.7;3920.3;6517.9;4316.1;3899.9;3810.5;3911.6;2169.2;2064.0;7539.5;743.1;2045.3;1886.6;1746.3;6298.6;3493.0;5574.4;1420.5;5258.5;1565.0;4347.9;787.5;4654.4;2825.6;3164.3;1329.7;4753.6;4803.9;7114.7;4382.7;3056.3;5037.8;1413.6;2882.5;2303.6;4781.5;4902.7;788.4;1047.4;4832.1;1574.1;1765.1;4626.3;3015.0;2212.0;4301.1;6006.5;2383.3;3728.5;4429.0;6257.2;2614.7;3990.6;1456.0;3229.3;3937.2;3144.0;6978.5
100mN29648E43165;308.8;4394.0;1973.2;3639.0;6788.4;4390.9;3567.0;3894.1;4182.1;2108.9;2147.6;7308.9;991.7;2206.7;1553.6;2018.4;6373.4;3262.5;5293.1;1581.9;5052.0;1648.6;4618.4;628.2;4478.4;2492.7;3434.8;1551.8;4420.7;5074.4;6884.1;4101.4;3217.7;5308.3;1077.8;2966.1;2211.2;4550.9;4569.8;939.0;1317.9;4601.5;1841.5;1603.9;4701.1;2682.1;2482.5;4070.5;6277.0;2466.9;3395.6;4699.5;6418.6;2776.1;3760.0;1283.1;2896.4;4012.0;3287.3;6747.9
100mN29651E43165;236.8;4281.8;2387.3;3411.5;7202.5;4426.9;3391.2;4104.2;4596.2;2045.2;2357.7;7196.7;1329.1;2457.8;1291.5;2432.5;6409.4;3150.3;5065.6;1832.9;4988.3;1858.7;5032.5;621.9;4250.9;2380.5;3848.9;1799.7;3901.8;5266.0;6771.9;3873.9;3468.8;5722.4;801.2;3176.2;2057.5;4438.7;4457.7;1081.9;1732.0;4489.3;2255.6;1540.2;4737.1;2431.8;2896.6;3958.3;6691.1;2677.1;3283.4;5113.6;6620.5;3027.1;3647.8;1112.8;2784.2;4048.0;3497.4;6635.7
100mN29652E43164;711.8;4279.7;2771.1;3069.3;7586.4;4604.3;3337.0;4140.1;4980.1;2171.5;2305.3;7194.6;1647.2;2715.5;1237.3;2641.6;6586.8;3148.2;4723.4;2090.7;5091.1;2176.8;5416.4;916.4;3908.7;2357.1;4218.7;2057.5;3847.5;5666.7;6732.5;3531.7;3726.5;6106.3;746.9;3115.6;1927.9;4436.6;4407.8;1259.3;2115.8;4487.2;2606.5;1666.5;4914.5;2377.6;3280.5;3956.2;7075.0;2564.1;3260.0;5390.0;6797.9;3284.9;3645.7;873.8;2728.2;4225.4;3607.0;6596.3
100mN29659E43166;2307.1;5313.8;4334.4;2007.7;9085.4;5927.8;3760.3;5222.5;6479.1;3496.2;3387.7;7885.1;3147.7;4267.5;1937.0;4193.5;8014.2;4182.2;3661.8;3642.6;6157.4;3422.1;6915.4;2374.7;3477.9;3045.9;5613.4;3609.4;3840.4;6749.1;7312.5;2470.1;5278.5;7605.3;1463.3;4198.0;2897.8;5025.7;4212.4;2712.2;3718.3;5521.3;3993.1;2991.2;6341.9;2800.8;4843.7;4864.3;8574.0;3637.5;3706.9;6942.0;8238.3;4836.8;4679.8;1888.1;3152.1;5652.8;4689.4;7142.1
100mN29600E43167;5721.8;8850.4;3577.3;8817.4;3350.0;6647.9;8529.2;6711.6;1338.0;5761.7;6143.4;11765.3;4742.8;3894.0;6585.5;3652.8;6565.9;7718.9;10471.5;4564.2;8556.3;5641.3;1659.2;5514.5;9122.9;7218.4;3575.1;4327.4;9382.9;4951.1;11340.5;9279.8;3809.6;1916.6;6326.2;6885.9;6417.2;9007.3;9517.8;5149.2;4234.5;9035.8;4204.4;5516.3;6634.8;7683.5;3019.7;8526.9;1191.3;6456.8;8343.5;1475.5;5515.1;4847.9;8048.5;6129.2;7858.6;5945.7;6075.0;11204.3
100mN29603E43169;5434.4;8563.0;3289.9;8530.1;3175.0;6360.5;8241.8;6424.3;1050.6;5474.3;5856.0;11477.9;4455.4;3606.6;6298.1;3365.4;6364.5;7431.5;10184.2;4276.9;8268.9;5353.9;1371.8;5227.1;8835.5;6931.0;3287.7;4040.1;9095.5;4663.7;11053.1;8992.5;3522.2;1715.2;6038.8;6598.6;6129.8;8719.9;9230.4;4861.8;3947.1;8748.5;3917.0;5228.9;6347.4;7396.2;2732.3;8239.5;1478.7;6169.5;8056.2;1188.2;5313.7;4560.6;7761.1;5841.8;7571.2;5658.3;5787.7;10916.9
100mN29606E43167;5269.9;8398.5;3125.4;8365.5;3013.5;6196.0;8077.3;6259.7;886.1;5309.8;5691.5;11313.4;4290.9;3442.1;6133.6;3200.9;6203.0;7267.0;10019.6;4112.4;8104.4;5189.4;1250.7;5062.6;8671.0;6766.5;3123.2;3875.6;8931.0;4499.2;10888.6;8828.0;3357.7;1553.8;5874.3;6434.0;5965.3;8555.4;9065.9;4697.3;3782.6;8584.0;3752.5;5064.4;6182.9;7231.6;2567.8;8075.0;1722.1;6005.0;7891.6;1026.7;5152.2;4396.0;7596.6;5677.3;7406.7;5493.8;5623.2;10752.4
